taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
11848645	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JACQUA01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JACQUA01		
10836440	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA6952						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA6952		
10803382	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA1127						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA1127		
10720386	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			Bin125						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	Bin125		
10854504	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA6926						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA6926		
10883931	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA1151						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA1151		
11323795	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			Tepidiformales		Tepidiformales	Tepidiformales			order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	Tepidiformales		
10810831	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			SM23-28-2						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2		
10810758	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			GIF9						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	GIF9		
10682832	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA3088						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA3088		
11477812	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JACQTR01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JACQTR01		
10846215	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA3495						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA3495		
11188310	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			DSTF01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	DSTF01		
11207648	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			DSGV01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	DSGV01		
10880130	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA2985						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA2985		
11682369	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JAENJB01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JAENJB01		
11143869	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			WHTO01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	WHTO01		
11666576	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JACPQD01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JACPQD01		
10730159	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA2247						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA2247		
10801192	aa1bc573-f338-482d-b6aa-f371d57f20f5	10856899			UBA2991						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA2991		
10858265	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA2979						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA2979		
10779172	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			FW602-bin16						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	FW602-bin16		
11580936	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JACQUE01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JACQUE01		
11156154	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			SHYB01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	SHYB01		
10705973	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			SAR202						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	SAR202		
11476568	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JACQGW01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JACQGW01		
11557328	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			E44-bin15						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	E44-bin15		
11928943	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JABGRK01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JABGRK01		
10862071	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA2777						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA2777		
11546021	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JACPPY01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JACPPY01		
10765647	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			UBA2963						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	UBA2963		
11210361	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			SAR202-VII-2						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	SAR202-VII-2		
11195911	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			SHYD01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	SHYD01		
11158173	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			SHYM01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	SHYM01		
11827727	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JACPPT01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JACPPT01		
11465370	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10856899			JACPEP01						order			accepted			Bacteria	Chloroflexota	Dehalococcoidia	JACPEP01		
10862153	7ddf754f-d193-4cc9-b351-99906754a03b	10761788			Serpentovirales		Serpentovirales	Serpentovirales			order			accepted			Viruses	Negarnaviricota	Milneviricetes	Serpentovirales		
10688471	7ddf754f-d193-4cc9-b351-99906754a03b	10863890			Articulavirales		Articulavirales	Articulavirales			order			accepted			Viruses	Negarnaviricota	Insthoviricetes	Articulavirales		
10836826	7ddf754f-d193-4cc9-b351-99906754a03b	10678647			Muvirales		Muvirales	Muvirales			order			accepted			Viruses	Negarnaviricota	Chunqiuviricetes	Muvirales		
842	7ddf754f-d193-4cc9-b351-99906754a03b	10854423			Mononegavirales		Mononegavirales	Mononegavirales			order			accepted			Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales		
10769555	7ddf754f-d193-4cc9-b351-99906754a03b	10854423			Jingchuvirales		Jingchuvirales	Jingchuvirales			order			accepted			Viruses	Negarnaviricota	Monjiviricetes	Jingchuvirales		
10705933	7ddf754f-d193-4cc9-b351-99906754a03b	10881520			Goujianvirales		Goujianvirales	Goujianvirales			order			accepted			Viruses	Negarnaviricota	Yunchangviricetes	Goujianvirales		
10694484	7ddf754f-d193-4cc9-b351-99906754a03b	10869995			Bunyavirales		Bunyavirales	Bunyavirales			order			accepted			Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales		
11214343	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	364			MWEM01						order			accepted			Bacteria	Thermotogota	Thermotogae	MWEM01		
10702816	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	364			UBA12178						order			accepted			Bacteria	Thermotogota	Thermotogae	UBA12178		
10793237	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	364			B3-G13						order			accepted			Bacteria	Thermotogota	Thermotogae	B3-G13		
10763845	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	364			Mesoaciditogales		Mesoaciditogales	Mesoaciditogales			order			accepted			Bacteria	Thermotogota	Thermotogae	Mesoaciditogales		
821	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	364			Thermotogales		Thermotogales	Thermotogales			order			accepted			Bacteria	Thermotogota	Thermotogae	Thermotogales		
10684656	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	364			B21-G9						order			accepted			Bacteria	Thermotogota	Thermotogae	B21-G9		
10818625	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	364			Petrotogales		Petrotogales	Petrotogales			order			accepted			Bacteria	Thermotogota	Thermotogae	Petrotogales		
10876559	7ddf754f-d193-4cc9-b351-99906754a03b	10778666			Sobelivirales		Sobelivirales	Sobelivirales			order			accepted			Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales		
844	7ddf754f-d193-4cc9-b351-99906754a03b	10778666			Picornavirales		Picornavirales	Picornavirales			order			accepted			Viruses	Pisuviricota	Pisoniviricetes	Picornavirales		
738	7ddf754f-d193-4cc9-b351-99906754a03b	10778666			Nidovirales		Nidovirales	Nidovirales			order			accepted			Viruses	Pisuviricota	Pisoniviricetes	Nidovirales		
1440	7ddf754f-d193-4cc9-b351-99906754a03b	209			Lingulida		Lingulida	Lingulida			order		Waagen, W. H. (1885). Salt Range fossils, vol. I, part 4. Productus Limestone fossils, Brachiopoda. Memoirs of the Geological Survey of India, Palaeontologia Indica (Series 13), 5: 729–770, pl. 82–86. https://www.marinespecies.org/aphia.php?p=sourcedetails&id=222344	accepted			Animalia	Brachiopoda	Lingulata	Lingulida		
9311931	7ddf754f-d193-4cc9-b351-99906754a03b	209			Siphonotretida		Siphonotretida	Siphonotretida			order			accepted			Animalia	Brachiopoda	Lingulata	Siphonotretida		
719	7ddf754f-d193-4cc9-b351-99906754a03b	355			Craniida		Craniida	Craniida			order		Waagen, W. H. (1885). Salt Range fossils, vol. I, part 4. Productus Limestone fossils, Brachiopoda. Memoirs of the Geological Survey of India, Palaeontologia Indica (Series 13), 5: 729–770, pl. 82–86. https://www.marinespecies.org/aphia.php?p=sourcedetails&id=222344	accepted			Animalia	Brachiopoda	Craniata	Craniida		
855	7ddf754f-d193-4cc9-b351-99906754a03b	210			Thecideida		Thecideida	Thecideida			order		Elliott, G. F. (1958). Classiﬁcation of thecidean brachiopods. Journal of Paleontology, 32:373. https://www.marinespecies.org/aphia.php?p=sourcedetails&id=222355	accepted			Animalia	Brachiopoda	Rhynchonellata	Thecideida		
509	7ddf754f-d193-4cc9-b351-99906754a03b	210			Terebratulida		Terebratulida	Terebratulida			order		Waagen, W. H. (1883). Salt Range Fossils. I. Productus-Limestone Fossils. Geological Survey of India, Memoirs, Palaeontologia Indica (Series 13), 4(2): 391–546, pl. 29–49. https://www.marinespecies.org/aphia.php?p=sourcedetails&id=222345	accepted			Animalia	Brachiopoda	Rhynchonellata	Terebratulida		
510	7ddf754f-d193-4cc9-b351-99906754a03b	210			Rhynchonellida		Rhynchonellida	Rhynchonellida			order		Kuhn, O. (1949). Lehrbuch der Paläozoologie. E. Schweizerbart. Stuttgart, v + 326 p., 244 ﬁg. https://www.marinespecies.org/aphia.php?p=sourcedetails&id=222348	accepted			Animalia	Brachiopoda	Rhynchonellata	Rhynchonellida		
10787490	7ddf754f-d193-4cc9-b351-99906754a03b	10727949			Durnavirales		Durnavirales	Durnavirales			order			accepted			Viruses	Pisuviricota	Duplopiviricetes	Durnavirales		
10747015	7ddf754f-d193-4cc9-b351-99906754a03b	10676685			Stellavirales		Stellavirales	Stellavirales			order			accepted			Viruses	Pisuviricota	Stelpaviricetes	Stellavirales		
10852213	7ddf754f-d193-4cc9-b351-99906754a03b	10676685			Patatavirales		Patatavirales	Patatavirales			order			accepted			Viruses	Pisuviricota	Stelpaviricetes	Patatavirales		
9766570	7ddf754f-d193-4cc9-b351-99906754a03b	9736380			Picomonadida		Picomonadida	Picomonadida			order		Seenivasan, R.; Sausen, N.; Medlin, L. K.; Melkonian, M. (2013). Picomonas judraskeda gen. et sp. nov.: the first identified member of the Picozoa phylum nov., a widespread group of picoeukaryotes, formerly known as 'picobiliphytes'. PLoS ONE. 8(3): e59565.	accepted			Chromista	Picozoa	Picomonadea	Picomonadida		
11430454	7ddf754f-d193-4cc9-b351-99906754a03b	11833928			Primavirales		Primavirales	Primavirales			order			accepted			Viruses	Taleaviricota	Tokiviricetes	Primavirales		
7526717	7ddf754f-d193-4cc9-b351-99906754a03b	11833928			Ligamenvirales		Ligamenvirales	Ligamenvirales			order			accepted			Viruses	Taleaviricota	Tokiviricetes	Ligamenvirales		
10887649	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10736223			Ozemobacterales		Ozemobacterales	Ozemobacterales			order			accepted			Bacteria	Riflebacteria	Ozemobacteria	Ozemobacterales		
10869156	7ddf754f-d193-4cc9-b351-99906754a03b	9681197			Natomonadida		Natomonadida	Natomonadida			order		Cavalier-Smith, T. (2016). Higher classification and phylogeny of Euglenozoa. European Journal of Protistology. 56: 250-276.	accepted			Protozoa	Euglenozoa	Peranemea	Natomonadida		
10843549	7ddf754f-d193-4cc9-b351-99906754a03b	9681197			Anisonemida		Anisonemida	Anisonemida			order		Cavalier-Smith, T. (2016). Higher classification and phylogeny of Euglenozoa. European Journal of Protistology. 56: 250-276.	accepted			Protozoa	Euglenozoa	Peranemea	Anisonemida		
10872932	7ddf754f-d193-4cc9-b351-99906754a03b	9681197			Acroglissida		Acroglissida	Acroglissida			order		Cavalier-Smith, T. (2016). Higher classification and phylogeny of Euglenozoa. European Journal of Protistology. 56: 250-276.	accepted			Protozoa	Euglenozoa	Peranemea	Acroglissida		
10749957	7ddf754f-d193-4cc9-b351-99906754a03b	10765505			Entosiphonida		Entosiphonida	Entosiphonida			order		Cavalier-Smith, T. (2016). Higher classification and phylogeny of Euglenozoa. European Journal of Protistology. 56: 250-276.	accepted			Protozoa	Euglenozoa	Entosiphonea	Entosiphonida		
10813467	7ddf754f-d193-4cc9-b351-99906754a03b	7502057			Bihospitida		Bihospitida	Bihospitida			order		Cavalier-Smith, T. (2016). Higher classification and phylogeny of Euglenozoa. European Journal of Protistology. 56: 250-276.	accepted			Protozoa	Euglenozoa	Postgaardea	Bihospitida		
8330909	7ea21580-4f06-469d-995b-3f713fdcc37c	7502057			Postgaardida		Postgaardida	Postgaardida			order		Cavalier-Smith, T. (2003). The excavate protozoan phyla Metamonada Grassé emend. (Anaeromonadea, Parabasalia, Carpediemonas, Eopharyngia) and Loukozoa emend. (Jakobea, Malawimonas): their evolutionary affinities and new higher taxa. International Journal of Systematic and Evolutionary Microbiology. 53(6): 1741-1758.	accepted			Protozoa	Euglenozoa	Postgaardea	Postgaardida		
10889339	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10713754			Nitrospinales		Nitrospinales	Nitrospinales			order			accepted			Bacteria	Nitrospinota	Nitrospinia	Nitrospinales		
10874315	7ddf754f-d193-4cc9-b351-99906754a03b	10864478			Decastavida		Decastavida	Decastavida			order		Cavalier-Smith, T. (2016). Higher classification and phylogeny of Euglenozoa. European Journal of Protistology. 56: 250-276.	accepted			Protozoa	Euglenozoa	Stavomonadea	Decastavida		
10832891	7ddf754f-d193-4cc9-b351-99906754a03b	10864478			Heterostavida		Heterostavida	Heterostavida			order		Cavalier-Smith, T. (2016). Higher classification and phylogeny of Euglenozoa. European Journal of Protistology. 56: 250-276.	accepted			Protozoa	Euglenozoa	Stavomonadea	Heterostavida		
8200943	7ea21580-4f06-469d-995b-3f713fdcc37c	7687234			Neobodonida		Neobodonida	Neobodonida			order			accepted			Protozoa	Euglenozoa	Kinetoplastea	Neobodonida		
8206012	7ea21580-4f06-469d-995b-3f713fdcc37c	7687234			Parabodonida		Parabodonida	Parabodonida			order			accepted			Protozoa	Euglenozoa	Kinetoplastea	Parabodonida		
7386020	7ea21580-4f06-469d-995b-3f713fdcc37c	7687234			Bodonida		Bodonida	Bodonida			order			accepted			Protozoa	Euglenozoa	Kinetoplastea	Bodonida		
7692064	7ea21580-4f06-469d-995b-3f713fdcc37c	7687234			Trypanosomatida		Trypanosomatida	Trypanosomatida			order			accepted			Protozoa	Euglenozoa	Kinetoplastea	Trypanosomatida		
7811471	7ea21580-4f06-469d-995b-3f713fdcc37c	7687234			Prokinetoplastida		Prokinetoplastida	Prokinetoplastida			order			accepted			Protozoa	Euglenozoa	Kinetoplastea	Prokinetoplastida		
7381269	7ea21580-4f06-469d-995b-3f713fdcc37c	7687234			Eubodonida		Eubodonida	Eubodonida			order			accepted			Protozoa	Euglenozoa	Kinetoplastea	Eubodonida		
7697905	7ea21580-4f06-469d-995b-3f713fdcc37c	8319499			Karotomorphales		Karotomorphales	Karotomorphales			order			accepted			Protozoa	Euglenozoa	Bodonophyceae	Karotomorphales		
8212077	7ea21580-4f06-469d-995b-3f713fdcc37c	8319499			Bodonales		Bodonales	Bodonales			order			accepted			Protozoa	Euglenozoa	Bodonophyceae	Bodonales		
8013077	7ea21580-4f06-469d-995b-3f713fdcc37c	8242259			Diplonemida		Diplonemida	Diplonemida			order			accepted			Protozoa	Euglenozoa	Diplonemea	Diplonemida		
1421	7ea21580-4f06-469d-995b-3f713fdcc37c	7391750			Euglenales		Euglenales	Euglenales			order			accepted			Protozoa	Euglenozoa	Euglenoidea	Euglenales		
8118561	7ea21580-4f06-469d-995b-3f713fdcc37c	7391750			Ploeotiida		Ploeotiida	Ploeotiida			order			accepted			Protozoa	Euglenozoa	Euglenoidea	Ploeotiida		
7927033	7ea21580-4f06-469d-995b-3f713fdcc37c	7391750			Eutreptiida		Eutreptiida	Eutreptiida			order			accepted			Protozoa	Euglenozoa	Euglenoidea	Eutreptiida		
7885652	7ea21580-4f06-469d-995b-3f713fdcc37c	7391750			Euglenida		Euglenida	Euglenida			order			accepted			Protozoa	Euglenozoa	Euglenoidea	Euglenida		
7457734	7ea21580-4f06-469d-995b-3f713fdcc37c	7391750			Rhabdomonadida		Rhabdomonadida	Rhabdomonadida			order			accepted			Protozoa	Euglenozoa	Euglenoidea	Rhabdomonadida		
8282929	7ea21580-4f06-469d-995b-3f713fdcc37c	7391750			Petalomonadida		Petalomonadida	Petalomonadida			order			accepted			Protozoa	Euglenozoa	Euglenoidea	Petalomonadida		
7425559	7ea21580-4f06-469d-995b-3f713fdcc37c	7391750			Peranemida		Peranemida	Peranemida			order			accepted			Protozoa	Euglenozoa	Euglenoidea	Peranemida		
11839702	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10700757			JACRGQ01						order			accepted			Bacteria	Nitrospinota	UBA7883	JACRGQ01		
10796828	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10672428			PHAN01						order			accepted			Bacteria	Elusimicrobiota	Endomicrobia	PHAN01		
10843143	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10672428			Endomicrobiales		Endomicrobiales	Endomicrobiales			order			accepted			Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales		
11158748	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10672428			DTEH01						order			accepted			Bacteria	Elusimicrobiota	Endomicrobia	DTEH01		
10886997	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10672428			CG1-02-37-114						order			accepted			Bacteria	Elusimicrobiota	Endomicrobia	CG1-02-37-114		
7675718	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			Elusimicrobiales		Elusimicrobiales	Elusimicrobiales			order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales		
11149498	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			02-12-FULL-59-9						order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	02-12-FULL-59-9		
11871628	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			JACQPE01						order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	JACQPE01		
11813636	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			JACQJP01						order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	JACQJP01		
10788198	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			2-02-FULL-39-32						order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	2-02-FULL-39-32		
11787057	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			JACQJN01						order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	JACQJN01		
10682157	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			F11						order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	F11		
10790699	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			2-01-FULL-59-12						order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	2-01-FULL-59-12		
10899123	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	8343050			UBA1565						order			accepted			Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565		
11136228	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10847779			JAADDC01						order			accepted			Archaea	Iainarchaeota	Iainarchaeia	JAADDC01		
10729495	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10847779			0-14-0-20-30-16						order			accepted			Archaea	Iainarchaeota	Iainarchaeia	0-14-0-20-30-16		
11853735	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10847779			JAFGOX01						order			accepted			Archaea	Iainarchaeota	Iainarchaeia	JAFGOX01		
10672343	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10847779			Iainarchaeales		Iainarchaeales	Iainarchaeales			order			accepted			Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales		
805	7ddf754f-d193-4cc9-b351-99906754a03b	213			Symbiida		Symbiida	Symbiida			order		Funch, P. and R. M. Kristensen. (1995). Cycliophora is a new phylum with affinities to Entoprocta and Ectoprocta. Nature, Vol. 378, No. 6558.	accepted			Animalia	Cycliophora	Eucycliophora	Symbiida		
10837077	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10678398			Thermosulfidibacterales		Thermosulfidibacterales	Thermosulfidibacterales			order			accepted			Bacteria	Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales		
10810079	7ddf754f-d193-4cc9-b351-99906754a03b	10705299			Halopanivirales		Halopanivirales	Halopanivirales			order			accepted			Viruses	Dividoviricota	Laserviricetes	Halopanivirales		
1152	7ddf754f-d193-4cc9-b351-99906754a03b	276			Dentaliida		Dentaliida	Dentaliida			order			accepted			Animalia	Mollusca	Scaphopoda	Dentaliida		
536	7ddf754f-d193-4cc9-b351-99906754a03b	276			Gadilida		Gadilida	Gadilida			order			accepted			Animalia	Mollusca	Scaphopoda	Gadilida		
11140679	7ddf754f-d193-4cc9-b351-99906754a03b	11186032			Conocardiida		Conocardiida	Conocardiida			order			accepted			Animalia	Mollusca	Rostroconchia	Conocardiida		
9759304	7ddf754f-d193-4cc9-b351-99906754a03b	225			Seguenziida		Seguenziida	Seguenziida			order			accepted			Animalia	Mollusca	Gastropoda	Seguenziida		
7390893	daacce49-b206-469b-8dc2-2257719f3afa	225			Littorinimorpha		Littorinimorpha	Littorinimorpha			order		Golikov, A. N., & Starobogatov, Y. I. (1975). Systematics of prosobranch gastropods. Malacologia, 15(1): 185–232. https://www.molluscabase.org/aphia.php?p=sourcedetails&id=294108	accepted			Animalia	Mollusca	Gastropoda	Littorinimorpha		
454	7ddf754f-d193-4cc9-b351-99906754a03b	225			Cephalaspidea		Cephalaspidea	Cephalaspidea			order			accepted			Animalia	Mollusca	Gastropoda	Cephalaspidea		
11180934	7ddf754f-d193-4cc9-b351-99906754a03b	225			Neomphalida		Neomphalida	Neomphalida			order			accepted			Animalia	Mollusca	Gastropoda	Neomphalida		
9697017	7ddf754f-d193-4cc9-b351-99906754a03b	225			Pteropoda		Pteropoda	Pteropoda			order			accepted			Animalia	Mollusca	Gastropoda	Pteropoda		
9715180	7ddf754f-d193-4cc9-b351-99906754a03b	225			Trochida		Trochida	Trochida			order			accepted			Animalia	Mollusca	Gastropoda	Trochida		
9682653	7ddf754f-d193-4cc9-b351-99906754a03b	225			Aplysiida		Aplysiida	Aplysiida			order			accepted			Animalia	Mollusca	Gastropoda	Aplysiida		
11117200	7ddf754f-d193-4cc9-b351-99906754a03b	225			Cocculinida		Cocculinida	Cocculinida			order		Haszprunar, G. (1987). Anatomy and affinities of Cocculinid limpets. Mollusca, Archeogastropoda). Zoologica Scripta</i, 16: 305–324. https://www.molluscabase.org/aphia.php?p=sourcedetails&id=141998	accepted			Animalia	Mollusca	Gastropoda	Cocculinida		
11158875	7ddf754f-d193-4cc9-b351-99906754a03b	225			Tectibranchiata		Tectibranchiata	Tectibranchiata			order			accepted			Animalia	Mollusca	Gastropoda	Tectibranchiata		
9747957	7ddf754f-d193-4cc9-b351-99906754a03b	225			Siphonariida		Siphonariida	Siphonariida			order			accepted			Animalia	Mollusca	Gastropoda	Siphonariida		
1455	7ddf754f-d193-4cc9-b351-99906754a03b	225			Systellommatophora		Systellommatophora	Systellommatophora			order			accepted			Animalia	Mollusca	Gastropoda	Systellommatophora		
7853392	7ddf754f-d193-4cc9-b351-99906754a03b	225			Umbraculida		Umbraculida	Umbraculida			order			accepted			Animalia	Mollusca	Gastropoda	Umbraculida		
11169462	7ddf754f-d193-4cc9-b351-99906754a03b	225			Cyrtoneritida		Cyrtoneritida	Cyrtoneritida			order			accepted			Animalia	Mollusca	Gastropoda	Cyrtoneritida		
455	7ddf754f-d193-4cc9-b351-99906754a03b	225			Architaenioglossa		Architaenioglossa	Architaenioglossa			order		Haller, B. (1892). Die Morphologie der Prosobranchier. Morphologisches Jahrbuch, 18(3): 451–543, pls. 13–19. [15 July]. https://www.molluscabase.org/aphia.php?p=sourcedetails&id=406973	accepted			Animalia	Mollusca	Gastropoda	Architaenioglossa		
10413826	7ddf754f-d193-4cc9-b351-99906754a03b	225			Runcinida		Runcinida	Runcinida			order			accepted			Animalia	Mollusca	Gastropoda	Runcinida		
9799313	7ddf754f-d193-4cc9-b351-99906754a03b	225			Lepetellida		Lepetellida	Lepetellida			order			accepted			Animalia	Mollusca	Gastropoda	Lepetellida		
9680972	7ddf754f-d193-4cc9-b351-99906754a03b	225			Cycloneritida		Cycloneritida	Cycloneritida			order			accepted			Animalia	Mollusca	Gastropoda	Cycloneritida		
9721495	7ddf754f-d193-4cc9-b351-99906754a03b	225			Ellobiida		Ellobiida	Ellobiida			order			accepted			Animalia	Mollusca	Gastropoda	Ellobiida		
9684115	7ddf754f-d193-4cc9-b351-99906754a03b	225			Pleurotomariida		Pleurotomariida	Pleurotomariida			order			accepted			Animalia	Mollusca	Gastropoda	Pleurotomariida		
982	7ddf754f-d193-4cc9-b351-99906754a03b	225			Neogastropoda		Neogastropoda	Neogastropoda			order			accepted			Animalia	Mollusca	Gastropoda	Neogastropoda		
10659174	7ddf754f-d193-4cc9-b351-99906754a03b	225			Pleurobranchida		Pleurobranchida	Pleurobranchida			order			accepted			Animalia	Mollusca	Gastropoda	Pleurobranchida		
980	7ddf754f-d193-4cc9-b351-99906754a03b	225			Nudibranchia		Nudibranchia	Nudibranchia			order			accepted			Animalia	Mollusca	Gastropoda	Nudibranchia		
1456	daacce49-b206-469b-8dc2-2257719f3afa	225			Stylommatophora		Stylommatophora	Stylommatophora			order			accepted			Animalia	Mollusca	Gastropoda	Stylommatophora		
12261528	7ddf754f-d193-4cc9-b351-99906754a03b	136			Ceratitida		Ceratitida	Ceratitida			order			accepted			Animalia	Mollusca	Cephalopoda	Ceratitida		
12216105	7ddf754f-d193-4cc9-b351-99906754a03b	136			Prolecanitida		Prolecanitida	Prolecanitida			order			accepted			Animalia	Mollusca	Cephalopoda	Prolecanitida		
